"日期",用户注册来源,订单来源,业务类别,订单地区,投诉原因,新增订单量,实际服务订单量,待服务订单量,取消订单量,被拒订单量,待服务订单已消耗天数,好评订单量,被投诉订单量,新增订单数量级别,半月分组,年,中国分组,到今天的差额（天）,hours
2014年10月6日,地推二维码扫描,Android APP,洗衣,上海,服务者原因,25768.0,18919.0,5119.0,1183.0,547.0,2.0,14609.0,351.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,Android APP,洗衣,上海,服务者原因,26341.0,22536.0,2715.0,746.0,344.0,4.0,17543.0,154.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,Android APP,洗衣,上海,其他,15625.0,14036.0,1093.0,332.0,164.0,9.0,10084.0,314.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,Android APP,洗衣,深圳,无服务,21986.0,16966.0,3020.0,1397.0,603.0,10.0,9129.0,690.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,Android APP,洗衣,武汉,服务者原因,13746.0,10777.0,2340.0,329.0,300.0,6.0,7094.0,213.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,Android APP,洗衣,武汉,服务者原因,17436.0,15582.0,1125.0,360.0,369.0,6.0,9598.0,553.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,Android APP,洗衣,武汉,无服务,27368.0,23207.0,3074.0,670.0,417.0,8.0,15210.0,572.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,按摩,北京,服务者原因,29063.0,24193.0,3165.0,1247.0,458.0,1.0,13877.0,749.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,按摩,成都,其他,22182.0,19650.0,1709.0,609.0,214.0,3.0,12685.0,364.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,按摩,广州,服务者原因,10175.0,8127.0,1376.0,444.0,228.0,3.0,5369.0,202.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,按摩,广州,服务者原因,27066.0,22380.0,3063.0,795.0,828.0,1.0,16728.0,516.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,按摩,杭州,无服务,20747.0,16388.0,3051.0,886.0,422.0,1.0,10865.0,351.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,按摩,上海,无服务,29309.0,19065.0,7862.0,1060.0,1322.0,9.0,11549.0,367.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,按摩,深圳,无服务,20734.0,17306.0,2498.0,594.0,336.0,9.0,13009.0,326.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,按摩,武汉,服务者原因,12142.0,11085.0,641.0,240.0,176.0,5.0,8167.0,211.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,按摩,武汉,其他,29626.0,27082.0,1796.0,262.0,486.0,9.0,19638.0,351.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,按摩,武汉,无服务,17863.0,17711.0,101.0,18.0,33.0,5.0,12681.0,347.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,保洁,长沙,服务者原因,16015.0,14427.0,985.0,358.0,245.0,3.0,8796.0,410.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,保洁,长沙,无服务,14270.0,13482.0,494.0,188.0,106.0,1.0,10282.0,289.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,保洁,广州,其他,14320.0,9513.0,2923.0,784.0,1100.0,1.0,6387.0,258.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,保洁,上海,无服务,17764.0,17698.0,43.0,7.0,16.0,10.0,10640.0,440.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,美甲,长沙,服务者原因,28572.0,27511.0,744.0,210.0,107.0,4.0,20395.0,291.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,美甲,长沙,其他,28181.0,19561.0,6663.0,1066.0,891.0,10.0,12892.0,384.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,洗衣,广州,服务者原因,13223.0,8866.0,2814.0,607.0,936.0,3.0,6097.0,165.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,洗衣,广州,服务者原因,24831.0,15145.0,6823.0,1767.0,1096.0,1.0,8080.0,286.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,洗衣,广州,其他,18987.0,17074.0,1432.0,234.0,247.0,10.0,9887.0,316.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,洗衣,杭州,服务者原因,21772.0,21700.0,52.0,9.0,11.0,9.0,11357.0,408.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,洗衣,杭州,其他,12489.0,10331.0,1375.0,568.0,215.0,5.0,7892.0,218.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,洗衣,杭州,其他,18814.0,13511.0,4162.0,789.0,352.0,4.0,10613.0,186.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,洗衣,上海,无服务,15690.0,11872.0,2431.0,816.0,571.0,5.0,7887.0,234.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,洗衣,深圳,服务者原因,13786.0,12453.0,992.0,193.0,148.0,7.0,7790.0,293.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,洗衣,深圳,无服务,21802.0,18782.0,2017.0,505.0,498.0,2.0,10835.0,268.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,洗衣,武汉,服务者原因,21731.0,14295.0,4984.0,1233.0,1219.0,7.0,11059.0,182.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,iOS APP,洗衣,武汉,其他,23315.0,16201.0,4826.0,1411.0,877.0,1.0,10310.0,241.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,按摩,北京,服务者原因,19081.0,13737.0,4139.0,581.0,624.0,4.0,7580.0,528.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,按摩,长沙,服务者原因,29446.0,25201.0,3100.0,415.0,730.0,7.0,17913.0,560.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,按摩,长沙,其他,23583.0,17841.0,3728.0,1047.0,967.0,4.0,9782.0,776.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,按摩,成都,其他,27333.0,17719.0,7108.0,1422.0,1084.0,10.0,13943.0,218.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,按摩,成都,无服务,24195.0,16987.0,5685.0,475.0,1048.0,8.0,10687.0,219.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,按摩,广州,其他,19998.0,12090.0,4805.0,2062.0,1041.0,10.0,8889.0,97.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,按摩,杭州,无服务,23773.0,15717.0,6385.0,1309.0,362.0,5.0,10455.0,172.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,按摩,武汉,其他,27893.0,25054.0,2024.0,593.0,222.0,5.0,18066.0,357.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,按摩,武汉,其他,29692.0,25672.0,3113.0,633.0,274.0,5.0,13225.0,871.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,按摩,武汉,无服务,26236.0,23611.0,1870.0,446.0,309.0,5.0,16324.0,653.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,保洁,长沙,服务者原因,10981.0,10811.0,119.0,19.0,32.0,8.0,5612.0,307.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,保洁,长沙,服务者原因,27805.0,21217.0,4674.0,859.0,1055.0,1.0,10871.0,748.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,洗衣,长沙,服务者原因,15295.0,11266.0,2624.0,650.0,755.0,4.0,7344.0,292.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,洗衣,成都,服务者原因,11293.0,10516.0,521.0,185.0,71.0,1.0,6221.0,292.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,洗衣,成都,服务者原因,12036.0,9547.0,1541.0,709.0,239.0,3.0,5856.0,235.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,洗衣,成都,无服务,11540.0,10202.0,1017.0,215.0,106.0,3.0,7819.0,93.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,洗衣,杭州,服务者原因,14204.0,12565.0,1277.0,134.0,228.0,9.0,8618.0,203.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,洗衣,杭州,无服务,10537.0,7072.0,2199.0,381.0,885.0,5.0,4844.0,130.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,洗衣,深圳,其他,19018.0,14638.0,2656.0,1148.0,576.0,7.0,8326.0,247.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,洗衣,深圳,无服务,17112.0,14915.0,1675.0,288.0,234.0,7.0,10683.0,322.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,洗衣,深圳,无服务,24084.0,17228.0,5016.0,967.0,873.0,9.0,10688.0,493.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,地推二维码扫描,微信公众号,洗衣,武汉,无服务,21044.0,14755.0,4716.0,1082.0,491.0,9.0,10347.0,276.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,按摩,长沙,服务者原因,12173.0,9295.0,1788.0,717.0,373.0,4.0,6737.0,183.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,按摩,长沙,其他,18531.0,16471.0,1518.0,433.0,109.0,7.0,10327.0,233.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,按摩,成都,服务者原因,12391.0,7973.0,3091.0,881.0,446.0,6.0,6096.0,70.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,按摩,广州,服务者原因,22520.0,19556.0,2294.0,503.0,167.0,5.0,15069.0,229.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,按摩,杭州,服务者原因,19496.0,15173.0,2642.0,708.0,973.0,4.0,9768.0,332.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,按摩,杭州,其他,17500.0,13790.0,2872.0,639.0,199.0,8.0,9915.0,263.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,按摩,上海,服务者原因,17052.0,15353.0,1355.0,210.0,134.0,3.0,11010.0,328.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,保洁,长沙,其他,17681.0,15602.0,1386.0,510.0,183.0,2.0,10573.0,330.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,保洁,上海,服务者原因,15214.0,11464.0,2372.0,1090.0,288.0,8.0,6839.0,223.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,保洁,上海,其他,15306.0,9778.0,3484.0,1331.0,713.0,9.0,6912.0,203.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,美甲,长沙,其他,28315.0,28015.0,182.0,41.0,77.0,4.0,21449.0,494.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,洗衣,长沙,无服务,10836.0,7107.0,2692.0,448.0,589.0,1.0,4311.0,121.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,洗衣,长沙,无服务,27867.0,20898.0,5023.0,591.0,1355.0,6.0,15337.0,525.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,洗衣,成都,其他,14689.0,10345.0,2674.0,1016.0,654.0,7.0,6063.0,412.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,洗衣,广州,其他,21420.0,20913.0,336.0,77.0,94.0,9.0,13663.0,468.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,洗衣,广州,无服务,24586.0,16357.0,5782.0,1051.0,1396.0,6.0,10174.0,267.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,洗衣,杭州,无服务,16288.0,11149.0,3285.0,558.0,1296.0,9.0,6942.0,136.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,洗衣,上海,服务者原因,23177.0,21741.0,1013.0,224.0,199.0,3.0,12546.0,377.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,洗衣,上海,服务者原因,24780.0,18853.0,4649.0,784.0,494.0,3.0,11361.0,421.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,洗衣,深圳,服务者原因,15788.0,10937.0,3738.0,772.0,341.0,1.0,5577.0,205.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,洗衣,深圳,服务者原因,20160.0,12196.0,4963.0,1437.0,1564.0,5.0,9290.0,261.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,洗衣,深圳,服务者原因,28262.0,18794.0,5724.0,2490.0,1254.0,4.0,12462.0,498.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,洗衣,深圳,其他,18830.0,17574.0,906.0,240.0,110.0,2.0,13978.0,263.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,洗衣,深圳,其他,21716.0,21395.0,235.0,60.0,26.0,10.0,16554.0,249.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,Android APP,洗衣,武汉,无服务,10950.0,10341.0,429.0,125.0,55.0,7.0,6116.0,220.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,按摩,成都,无服务,16034.0,12387.0,2456.0,907.0,284.0,5.0,6270.0,256.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,按摩,广州,无服务,25180.0,25053.0,101.0,10.0,16.0,7.0,17496.0,507.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,按摩,广州,无服务,29908.0,22592.0,5719.0,956.0,641.0,7.0,14133.0,589.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,按摩,上海,服务者原因,29844.0,25842.0,2870.0,435.0,697.0,6.0,19259.0,399.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,按摩,上海,其他,14606.0,12647.0,1515.0,325.0,119.0,7.0,8586.0,280.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,按摩,深圳,服务者原因,25516.0,18888.0,5200.0,667.0,761.0,3.0,13466.0,458.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,按摩,武汉,服务者原因,19232.0,13565.0,3676.0,1321.0,670.0,9.0,9948.0,217.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,按摩,武汉,无服务,16061.0,14337.0,1379.0,260.0,85.0,10.0,9411.0,235.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,按摩,武汉,无服务,23993.0,16480.0,4562.0,1203.0,1748.0,3.0,8889.0,597.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,保洁,深圳,其他,18560.0,12823.0,4187.0,778.0,772.0,1.0,7317.0,515.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,保洁,武汉,其他,13853.0,8572.0,3792.0,717.0,772.0,8.0,6687.0,105.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,保洁,武汉,无服务,13010.0,9203.0,2991.0,353.0,463.0,5.0,6617.0,208.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,洗衣,北京,其他,25767.0,17777.0,5809.0,1439.0,742.0,2.0,11836.0,291.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,洗衣,长沙,服务者原因,26805.0,23432.0,2616.0,325.0,432.0,9.0,16161.0,655.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,洗衣,成都,其他,25034.0,20763.0,3393.0,424.0,454.0,4.0,14034.0,455.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,洗衣,广州,服务者原因,16445.0,11674.0,3299.0,599.0,873.0,3.0,8043.0,171.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,洗衣,广州,无服务,17517.0,17459.0,35.0,13.0,10.0,3.0,11932.0,486.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,洗衣,杭州,服务者原因,24708.0,22850.0,1374.0,277.0,207.0,6.0,12154.0,582.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,洗衣,杭州,服务者原因,25156.0,15996.0,6025.0,2091.0,1044.0,7.0,8601.0,593.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,洗衣,上海,服务者原因,11679.0,10070.0,1054.0,183.0,372.0,3.0,6938.0,134.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,洗衣,上海,服务者原因,26284.0,18319.0,6298.0,901.0,766.0,8.0,11728.0,448.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,洗衣,上海,其他,10124.0,7252.0,1960.0,331.0,581.0,3.0,4857.0,119.0,高级组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,洗衣,上海,其他,19043.0,12069.0,5491.0,747.0,736.0,9.0,8801.0,310.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,洗衣,上海,无服务,15384.0,13036.0,1641.0,351.0,356.0,4.0,6806.0,213.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,洗衣,深圳,服务者原因,10920.0,9445.0,998.0,234.0,243.0,1.0,6683.0,138.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,洗衣,深圳,无服务,26791.0,25493.0,872.0,206.0,220.0,10.0,15651.0,771.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,洗衣,武汉,其他,23752.0,21705.0,1270.0,448.0,329.0,10.0,14463.0,238.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,iOS APP,洗衣,武汉,其他,27144.0,19734.0,5729.0,873.0,808.0,4.0,12697.0,472.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,按摩,长沙,服务者原因,11521.0,11254.0,204.0,29.0,34.0,4.0,6008.0,205.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,按摩,长沙,无服务,19580.0,14516.0,3235.0,659.0,1170.0,5.0,11523.0,142.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,按摩,长沙,无服务,21456.0,15896.0,3654.0,1484.0,422.0,10.0,8560.0,707.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,按摩,杭州,无服务,19877.0,14073.0,3595.0,1102.0,1107.0,1.0,8428.0,220.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,按摩,上海,服务者原因,25061.0,20051.0,3187.0,637.0,1186.0,2.0,12002.0,800.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,按摩,上海,服务者原因,29813.0,18217.0,7606.0,2607.0,1383.0,2.0,13802.0,167.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,按摩,深圳,其他,11157.0,10832.0,200.0,67.0,58.0,4.0,6008.0,212.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,按摩,武汉,服务者原因,11117.0,8707.0,1824.0,244.0,342.0,2.0,6519.0,141.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,按摩,武汉,服务者原因,12145.0,7768.0,2746.0,501.0,1130.0,6.0,5634.0,163.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,按摩,武汉,其他,22473.0,17072.0,3768.0,1039.0,594.0,6.0,9925.0,676.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,保洁,杭州,服务者原因,14180.0,13190.0,792.0,89.0,109.0,3.0,10046.0,242.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,保洁,杭州,其他,27715.0,18051.0,7595.0,1651.0,418.0,1.0,12410.0,325.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,保洁,上海,服务者原因,11650.0,10422.0,897.0,148.0,183.0,2.0,6180.0,399.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,美甲,北京,其他,29884.0,26918.0,2045.0,643.0,278.0,5.0,16722.0,720.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,美甲,长沙,其他,10156.0,6836.0,2042.0,720.0,558.0,4.0,3645.0,152.0,高级组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,美甲,杭州,无服务,23514.0,22725.0,480.0,233.0,76.0,6.0,12121.0,432.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,美甲,武汉,服务者原因,16838.0,16786.0,41.0,6.0,5.0,6.0,9874.0,678.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,北京,其他,29047.0,19831.0,6294.0,965.0,1957.0,5.0,12538.0,323.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,北京,无服务,14536.0,8830.0,4412.0,451.0,843.0,9.0,6209.0,252.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,长沙,其他,18828.0,14227.0,3050.0,568.0,983.0,6.0,10543.0,147.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,长沙,无服务,29393.0,19732.0,5941.0,2692.0,1028.0,1.0,14125.0,477.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,广州,服务者原因,12367.0,9591.0,2126.0,459.0,191.0,1.0,6768.0,253.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,广州,无服务,17449.0,12042.0,3822.0,1137.0,448.0,6.0,7918.0,148.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,杭州,其他,11586.0,8049.0,2564.0,480.0,493.0,3.0,5729.0,130.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,杭州,其他,24504.0,14970.0,6452.0,1002.0,2080.0,3.0,8874.0,582.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,杭州,无服务,10656.0,9156.0,1053.0,147.0,300.0,3.0,4594.0,456.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,上海,服务者原因,28891.0,20272.0,5495.0,1120.0,2004.0,6.0,13718.0,202.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,上海,其他,12667.0,12549.0,93.0,19.0,6.0,5.0,6340.0,325.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,上海,其他,22788.0,19013.0,2613.0,388.0,774.0,1.0,14089.0,230.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,深圳,服务者原因,10340.0,6986.0,2246.0,437.0,671.0,10.0,4834.0,165.0,其他分组,未分组,不合格,未分组项,422.0,0.0
